ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
601390.SH,20080430,20080430,20080331,-2515116975.76,2649490341.32
601390.SH,20080425,20080425,20071231,21438000.0,11005224000.0
601390.SH,20071107,20071107,20070630,-4481306000.0,4485330000.0
601390.SH,20080430,20080430,20070331,-1166687593.27,1641669966.36
601390.SH,20071107,20071107,20061231,8020339000.0,7017753000.0
601390.SH,20071107,20071107,20051231,3785701000.0,3581245000.0
601390.SH,20071107,20071107,20041231,-1886889000.0,3616249000.0
601398.SH,20131031,20131031,20130930,69831000000.0,20792000000.0
601398.SH,20130830,20130830,20130630,142724000000.0,7409000000.0
601398.SH,20130427,20130427,20130331,323021000000.0,4493000000.0
601398.SH,20130328,20130328,20121231,533508000000.0,18707000000.0
601398.SH,20121031,20121031,20120930,883704000000.0,9110000000.0
601398.SH,20120831,20120831,20120630,821025000000.0,5180000000.0
601398.SH,20120428,20120428,20120331,399732000000.0,467000000.0
601398.SH,20120330,20120330,20111231,348123000000.0,11405000000.0
601398.SH,20111028,20111028,20110930,170681000000.0,5303000000.0
601398.SH,20110826,20110826,20110630,237491000000.0,2419000000.0
601398.SH,20110429,20110429,20110331,331532000000.0,397000000.0
601398.SH,20110331,20110331,20101231,278176000000.0,13258000000.0
601398.SH,20101029,20101029,20100930,627856000000.0,5269000000.0
601398.SH,20100827,20100827,20100630,483477000000.0,3197000000.0
601398.SH,20100430,20100430,20100331,284578000000.0,1820000000.0
601398.SH,20100326,20100326,20091231,403862000000.0,13037000000.0
601398.SH,20091030,20091030,20090930,342196000000.0,4097000000.0
601398.SH,20090821,20090821,20090630,-67265000000.0,2189000000.0
601398.SH,20090428,20090428,20090331,-132681000000.0,514000000.0
601398.SH,20090326,20090326,20081231,370913000000.0,10975000000.0
601398.SH,20081025,20081025,20080930,80243000000.0,2799000000.0
601398.SH,20080822,20080822,20080630,196132000000.0,1610000000.0
601398.SH,20080430,20080430,20080331,109594000000.0,578000000.0
601398.SH,20080326,20080326,20071231,296129000000.0,7226000000.0
601398.SH,20071026,20071026,20070930,437321000000.0,2014000000.0
601398.SH,20070824,20070824,20070630,314159000000.0,1301000000.0
601398.SH,20070426,20070426,20070331,106169000000.0,767000000.0
601398.SH,20070404,20070404,20061231,396221000000.0,4585000000.0
601398.SH,20060927,20060927,20060630,329355000000.0,1027000000.0
601398.SH,20060927,20060927,20051231,367494000000.0,7623000000.0
601398.SH,20060927,20060927,20050630,149922000000.0,2366000000.0
601398.SH,20060927,20060927,20041231,120764000000.0,6730000000.0
601398.SH,20060927,20060927,20031231,160884000000.0,7531000000.0
601399.SH,20131029,20131029,20130930,-1118800850.4,307087814.39
601399.SH,20130827,20130827,20130630,-679410152.99,137192868.24
601399.SH,20130423,20130423,20130331,-477692765.02,64845965.07
601399.SH,20130423,20130423,20121231,-1599464427.69,800297028.23
601399.SH,20121030,20121030,20120930,-1571227992.83,644489383.73
601399.SH,20120828,20120828,20120630,-860462581.17,548939754.23
601399.SH,20120427,20120427,20120331,-750483387.51,383627414.29
601399.SH,20120417,20120417,20111231,-1905454738.64,1449167475.38
601399.SH,20111025,20111025,20110930,-1540692893.53,1014851101.47
601399.SH,20110823,20110823,20110630,-1029893610.92,717966173.55
601399.SH,20110421,20110421,20110331,-490889502.38,428929114.57
601399.SH,20110222,20110222,20101231,-405890002.11,1745278158.76
601399.SH,20101022,20101022,20100930,-886877202.45,1136950846.4
601399.SH,20100810,20100810,20100630,-711795064.74,772574421.76
601399.SH,20100420,20100420,20100331,-476385290.1,353180325.53
601399.SH,20100330,20100330,20091231,104346804.64,2139330794.53
601399.SH,20101022,20101022,20090930,-281445625.92,1440286960.71
601399.SH,20100115,20100115,20090630,-1086870308.25,1007495990.32
601399.SH,20100420,20100420,20090331,-1027846738.36,320686364.21
601399.SH,20100115,20100115,20081231,48897543.34,950341715.26
601399.SH,20081013,20081013,20080331,-186030362.45,258847510.59
601399.SH,20100115,20100115,20071231,369396169.12,510363249.61
601399.SH,20100115,20100115,20061231,163022210.02,492210820.51
601399.SH,20080421,20080421,20051231,29081701.37,412004755.95
601456.SH,20130425,20130425,20121231,-673188791.23,141075492.1
601456.SH,20120427,20120427,20111231,-5558417460.63,78493183.38
601456.SH,20110422,20110422,20101231,-7652994.13,121585223.16
601456.SH,20100422,20100422,20091231,6671609523.54,71450840.48
601456.SH,20090429,20090429,20081231,-3573400555.77,47737080.92
601456.SH,20080520,20080520,20071231,5263288512.2,27241092.48
601515.SH,20131030,20131030,20130930,215682887.09,290571189.79
601515.SH,20130827,20130827,20130630,231124952.45,180994226.56
601515.SH,20130427,20130427,20130331,62677996.58,60359900.42
601515.SH,20130409,20130409,20121231,687612639.28,215107461.39
601515.SH,20121030,20121030,20120930,430568205.97,172381314.1
601515.SH,20120827,20120827,20120630,278852426.99,99232259.72
601515.SH,20120428,20120428,20120331,169297506.65,19005171.58
601515.SH,20120407,20120407,20111231,359503205.05,52823499.0
601515.SH,20121030,20121030,20110930,280104838.02,31270018.15
601515.SH,20120120,20120120,20110630,135994970.86,24447993.51
601515.SH,20120428,20120428,20110331,-2663996.52,18516246.61
601515.SH,20120120,20120120,20101231,517181455.26,91796876.51
601515.SH,20120120,20120120,20091231,522848132.77,113122800.21
601515.SH,20120120,20120120,20081231,471520586.21,58265667.52
601555.SH,20131030,20131030,20130930,-1105120246.67,165205692.17
601555.SH,20130809,20130809,20130630,368009049.85,131710361.15
601555.SH,20130418,20130418,20130331,-730176723.63,80716292.74
601555.SH,20130402,20130402,20121231,-1666171837.1,314894328.99
601555.SH,20121030,20121030,20120930,-1836362841.39,223992280.43
601555.SH,20120810,20120810,20120630,-1345323179.04,125572660.15
601555.SH,20120424,20120424,20120331,-27677838.02,67113043.23
601555.SH,20120424,20120424,20111231,-7790716499.67,157469868.6
601555.SH,20121030,20121030,20110930,-7832423036.67,119336000.57
601555.SH,20111125,20111125,20110630,-7034280317.73,58459948.26
601555.SH,20120424,20120424,20110331,-4550506740.07,27607597.8
601555.SH,20111125,20111125,20101231,244086562.06,177915922.17
601555.SH,20111125,20111125,20091231,8976901959.68,130751978.48
601555.SH,20111125,20111125,20081231,-4272229993.62,176254352.61
601555.SH,20080521,20080521,20071231,5726235335.92,60691231.38
601567.SH,20131029,20131029,20130930,-111378706.16,91611585.44
601567.SH,20130827,20130827,20130630,-174722898.05,67698763.03
601567.SH,20130423,20130423,20130331,-172585641.46,43506364.06
601567.SH,20130423,20130423,20121231,620861938.35,238475666.26
601567.SH,20121023,20121023,20120930,8512263.9,165919550.05
601567.SH,20120821,20120821,20120630,-180379275.85,126864030.29
601567.SH,20120424,20120424,20120331,-239403684.87,57857849.74
601567.SH,20120424,20120424,20111231,-27680019.88,108839609.14
601567.SH,20111025,20111025,20110930,-444733067.58,79765385.87
601567.SH,20110823,20110823,20110630,-403332013.78,61182196.47
601567.SH,20120424,20120424,20110331,-217279899.13,51334606.71
601567.SH,20110524,20110524,20101231,94630078.45,177009952.02
601567.SH,20111025,20111025,20100930,-237970239.18,160752675.6
601567.SH,20110823,20110823,20100630,-307433025.44,153970451.45
601567.SH,20110524,20110524,20091231,320610813.56,139930825.17
601567.SH,20110524,20110524,20081231,197995183.22,24856001.08
601577.SH,20130426,20130426,20121231,38167658022.76,72616854428.62
601577.SH,20120622,20120622,20111231,17356871056.16,13963598215.18
601577.SH,20110430,20110430,20101231,3375012000.0,118503000.0
601577.SH,20100430,20100430,20091231,-509512000.0,86059000.0
601577.SH,20111226,20111226,20081231,-539167717.78,59634513.08
601598.SH,20131024,20131024,20130930,1323852000.0,1038541000.0
601598.SH,20130828,20130828,20130630,1057618000.0,781152000.0
601598.SH,20130426,20130426,20130331,407849000.0,337677000.0
601598.SH,20130426,20130426,20121231,381376000.0,1510011000.0
601598.SH,20121026,20121026,20120930,799833000.0,1059586000.0
601598.SH,20120830,20120830,20120630,141543000.0,796758000.0
601598.SH,20120428,20120428,20120331,48617000.0,366493000.0
601598.SH,20120428,20120428,20111231,1118066000.0,1535070000.0
601598.SH,20111026,20111026,20110930,1018149000.0,997096000.0
601598.SH,20110901,20110901,20110630,282616000.0,573518000.0
601598.SH,20110901,20110901,20110331,139672000.0,370694000.0
601598.SH,20110901,20110901,20101231,957922000.0,1245577000.0
601598.SH,20111026,20111026,20100930,-105506000.0,1000082000.0
601598.SH,20110901,20110901,20100630,-209092000.0,633226000.0
601598.SH,20110901,20110901,20100331,111244000.0,210923000.0
601598.SH,20110901,20110901,20091231,782643000.0,617267000.0
601598.SH,20110901,20110901,20081231,880800000.0,1192546000.0
601600.SH,20131031,20131031,20130930,2352819000.0,6470264000.0
601600.SH,20130831,20130831,20130630,1661848000.0,4380056000.0
601600.SH,20130427,20130427,20130331,-1091020000.0,2420930000.0
601600.SH,20130328,20130328,20121231,1122352000.0,9205379000.0
601600.SH,20121031,20121031,20120930,-795430000.0,6416197000.0
601600.SH,20120825,20120825,20120630,-1815384000.0,4268443000.0
601600.SH,20120428,20120428,20120331,-2030495000.0,2241422000.0
601600.SH,20120317,20120317,20111231,2489756000.0,8842998000.0
601600.SH,20111026,20111026,20110930,3640593000.0,6931045000.0
601600.SH,20110827,20110827,20110630,4824444000.0,4952001000.0
601600.SH,20110422,20110422,20110331,-1278866000.0,2201273000.0
601600.SH,20110301,20110301,20101231,7103859000.0,8380020000.0
601600.SH,20101026,20101026,20100930,5415105000.0,6082775000.0
601600.SH,20100824,20100824,20100630,3568102000.0,4093358000.0
601600.SH,20100421,20100421,20100331,-105994000.0,2072812000.0
601600.SH,20100327,20100327,20091231,-705954000.0,9905540000.0
601600.SH,20091028,20091028,20090930,-120702000.0,7168055000.0
601600.SH,20090825,20090825,20090630,1371297000.0,4847076000.0
601600.SH,20090430,20090430,20090331,-45947000.0,2399607000.0
601600.SH,20090330,20090330,20081231,5003681000.0,17327888000.0
601600.SH,20081027,20081027,20080930,847192372.61,14737669648.72
601600.SH,20080830,20080830,20080630,1700806000.0,9197137000.0
601600.SH,20080423,20080423,20080331,-699414016.91,4226751134.27
601600.SH,20080318,20080318,20071231,11351781000.0,10113676000.0
601600.SH,20071030,20071030,20070930,7848658957.78,6173417872.57
601600.SH,20070821,20070821,20070630,6600823000.0,4137320000.0
601600.SH,20080318,20070421,20061231,15011972000.0,6854247000.0
601600.SH,20070821,20061221,20060630,6686011000.0,1908085000.0
601600.SH,20070421,20070421,20051231,9395788000.0,8198150000.0
601600.SH,20070421,20070421,20041231,8870510000.0,9172894000.0
601601.SH,20131031,20131031,20130930,37827000000.0,2433000000.0
601601.SH,20130826,20130826,20130630,28645000000.0,1832000000.0
601601.SH,20130425,20130425,20130331,12870000000.0,1335000000.0
601601.SH,20130325,20130325,20121231,52124000000.0,3057000000.0
601601.SH,20121029,20121029,20120930,43203000000.0,1696000000.0
601601.SH,20120820,20120820,20120630,33896000000.0,986000000.0
601601.SH,20120428,20120428,20120331,20742000000.0,563000000.0
601601.SH,20120326,20120326,20111231,55527000000.0,1745000000.0
601601.SH,20111019,20111019,20110930,45306000000.0,1043000000.0
601601.SH,20110829,20110829,20110630,35137000000.0,525000000.0
601601.SH,20110429,20110429,20110331,21140000000.0,362000000.0
601601.SH,20110328,20110328,20101231,61618000000.0,2296000000.0
601601.SH,20101030,20101030,20100930,50190000000.0,1178000000.0
601601.SH,20100830,20100830,20100630,37604000000.0,797000000.0
601601.SH,20100430,20100430,20100331,21920000000.0,512000000.0
601601.SH,20100419,20100419,20091231,38474000000.0,2005000000.0
601601.SH,20091031,20091031,20090930,27551000000.0,1198000000.0
601601.SH,20090831,20090831,20090630,19280000000.0,719000000.0
601601.SH,20090427,20090427,20090331,10230000000.0,131000000.0
601601.SH,20090411,20090411,20081231,25056000000.0,2945000000.0
601601.SH,20081027,20081027,20080930,22838000000.0,2521000000.0
601601.SH,20080823,20080823,20080630,17029000000.0,2062000000.0
601601.SH,20080422,20080422,20080331,9058000000.0,268000000.0
601601.SH,20080412,20080412,20071231,21670000000.0,1495000000.0
601601.SH,20081027,20081027,20070930,14135000000.0,815000000.0
601601.SH,20071207,20071207,20070630,12652000000.0,300000000.0
601601.SH,20080422,20080422,20070331,7734000000.0,37000000.0
601601.SH,20071207,20071207,20061231,27541000000.0,597000000.0
601601.SH,20071207,20071207,20051231,22703000000.0,441000000.0
601601.SH,20071207,20071207,20041231,19707000000.0,619000000.0
601607.SH,20131026,20131026,20130930,552947678.42,605006218.32
601607.SH,20130823,20130823,20130630,338690231.09,413991146.55
601607.SH,20130427,20130427,20130331,-257826245.93,254629746.75
601607.SH,20130327,20130327,20121231,1150774970.9,708908385.33
601607.SH,20121030,20121030,20120930,707211166.42,447898775.68
601607.SH,20120822,20120822,20120630,610226035.29,243145549.31
601607.SH,20120427,20120427,20120331,-24476406.64,116668810.26
601607.SH,20120330,20120330,20111231,1772438011.82,413535764.5
601607.SH,20111028,20111028,20110930,454907722.06,287669246.43
601607.SH,20110815,20110815,20110630,870302406.29,199446117.64
601607.SH,20110426,20110426,20110331,430868462.31,172302250.87
601607.SH,20110309,20110309,20101231,1686087803.47,550300866.1
601607.SH,20101030,20101030,20100930,1121941551.73,366780726.93
601607.SH,20100805,20100805,20100630,1004687913.5,231785166.19
601607.SH,20100428,20100428,20100331,445131210.46,121993213.12
601607.SH,20100421,20100421,20091231,664133622.57,79966455.68
601607.SH,20091030,20091030,20090930,542246604.35,58333834.03
601607.SH,20090825,20090825,20090630,541618128.2,35119084.25
601607.SH,20090422,20090422,20090331,288992657.2,19920269.51
601607.SH,20090325,20090325,20081231,285679320.64,90502585.21
601607.SH,20081029,20081029,20080930,-51454733.58,54552132.07
601607.SH,20080823,20080823,20080630,6205137.07,32175535.62
601607.SH,20080426,20080426,20080331,-78844905.87,26757220.73
601607.SH,20080408,20080408,20071231,488940577.95,192285008.17
601607.SH,20071027,20071027,20070930,291899828.46,50416609.35
601607.SH,20070825,20070825,20070630,145034244.36,29832927.83
601607.SH,20070427,20070427,20070331,-49387684.82,14973795.07
601607.SH,20080408,20070331,20061231,633392321.59,180862551.42
601607.SH,20071027,20061027,20060930,81818220.72,113178728.31
601607.SH,20070825,20060816,20060630,58704073.31,100605124.49
601607.SH,20070427,20060429,20060331,4018086.91,22358375.7
601607.SH,20060428,20060428,20051231,73002128.51,198091784.59
601608.SH,20131026,20131026,20130930,-299400224.95,415684874.05
601608.SH,20130828,20130828,20130630,-271444549.04,297915489.31
601608.SH,20130426,20130426,20130331,-255132266.56,197242069.59
601608.SH,20130420,20130420,20121231,827938356.91,695965162.0
601608.SH,20121019,20121019,20120930,661655922.48,370238410.55
601608.SH,20120828,20120828,20120630,472442686.0,272089180.59
601608.SH,20130426,20130426,20120331,-108108788.8,111422553.35
601608.SH,20120616,20120616,20111231,-558563899.26,592188790.4
601608.SH,20121019,20121019,20110930,-405347547.17,386859042.66
601608.SH,20120828,20120828,20110630,-569920109.59,266717048.45
601608.SH,20120616,20120616,20101231,652997721.61,811320917.07
601608.SH,20120616,20120616,20091231,849520941.81,1077684184.4
601615.SH,20131031,20131031,20130930,-179175636.16,64982271.53
601615.SH,20130830,20130830,20130630,-74015693.86,43929572.95
601615.SH,20130428,20130428,20130331,-237287822.0,31959012.0
601615.SH,20130428,20130428,20121231,-444447589.77,120267513.75
601615.SH,20121031,20121031,20120930,-399022225.0,95432831.0
601615.SH,20120830,20120830,20120630,-797465980.0,69423015.0
601615.SH,20120430,20120430,20120331,14381139.0,34581612.0
601615.SH,20120430,20120430,20111231,-681900779.69,256929900.86
601615.SH,20120104,20120104,20110930,-632767990.58,112713551.76
601615.SH,20120104,20120104,20101231,-775546601.38,179782031.77
601615.SH,20120104,20120104,20091231,370741651.0,57964665.32
601615.SH,20120104,20120104,20081231,-186755086.33,60394468.74
601618.SH,20131030,20131030,20130930,-1805325000.0,1750615000.0
601618.SH,20130831,20130831,20130630,-4107785000.0,1308897000.0
601618.SH,20130427,20130427,20130331,-6560368000.0,340291000.0
601618.SH,20130329,20130329,20121231,4386582000.0,5680718000.0
601618.SH,20121031,20121031,20120930,-10628911000.0,3300845000.0
601618.SH,20120831,20120831,20120630,-9171194000.0,2583092000.0
601618.SH,20120428,20120428,20120331,-9244178000.0,1424929000.0
601618.SH,20120330,20120330,20111231,-12631374000.0,10049784000.0
601618.SH,20111029,20111029,20110930,-12039886000.0,5799975000.0
601618.SH,20110831,20110831,20110630,-13500366000.0,4132000000.0
601618.SH,20110428,20110428,20110331,-12742193000.0,1193974000.0
601618.SH,20110401,20110401,20101231,-25120555000.0,11081546000.0
601618.SH,20101030,20101030,20100930,-19123955000.0,6106598000.0
